STA NET DIST AZ BAZ STA_LAT STA_LON EQ_LAT EQ_LON EQ_DEP EQ_MAG EQ_NAME POLARFLAG QUALITY PREM AMP CCC1 SNRAVE DT PHASE STRETCHC STRETCHF MISFITSIG COMP TAG1 TAG2 TAG3 TAG4 TAG5 WEIGHT TAG6 TAG7 ONSET ENDSET TSTARF TSTARC CCC2 MISFITPRE MISFITBAK GRECORD GSEW GMISFIT POLARITY POLAR_RIGHT TRAFFIC PRE2T PRE3T BAK2T BAK3T SNR_TROUGH SNR_PEAK SNR_SMALL
ABKT II 34.092 301.696 101.874 37.930 58.119 24.712 95.212 116.100 6.100 199408082108 -1 -1 1004.440 0.000000518 0.94 1.30 36.9 ScS 0.94 1.08 50.11 T 43.00 267 -100.00 80.00 16.300 0.00 0.00 1.46 38.70 47.30 0.07 0.98 0.99 69.82 69.67 21.00 18.30 0.15 -0.32
TSK PS 40.044 62.531 266.193 36.211 140.110 24.712 95.212 116.100 6.100 199408082108 1 -1 1037.820 0.000000704 0.79 1.22 -9.9 ScS 0.95 1.18 4.35 T -3.60 268 -100.00 80.00 -30.400 0.00 0.00 0.32 -7.90 0.70 1.83 0.91 0.93 46.08 12.33 22.40 18.30 0.22 0.61
OGS PS 42.154 76.330 277.711 27.057 142.203 24.712 95.212 116.100 6.100 199408082108 1 -1 1050.570 0.000002267 0.74 4.35 -9.9 ScS 1.00 0.83 2.97 T -4.60 187 -100.00 80.00 -23.300 0.20 0.00 0.08 -8.20 -1.00 0.85 1.00 1.00 13.36 13.67 17.90 18.30 -0.02 0.56
ATD G 51.181 264.980 67.579 11.530 42.847 24.712 95.212 116.100 6.100 199408082108 -1 -1 1109.850 0.000000491 0.96 1.06 -1.1 ScS 1.00 1.18 3.63 T 5.40 269 -100.00 80.00 -21.500 0.00 0.00 0.13 1.10 9.70 2.43 0.97 0.99 8.94 30.47 22.90 18.30 0.25 -0.41
SC01_PPP 7B 51.859 132.912 316.803 -13.400 131.507 24.712 95.212 116.100 6.100 199408082108 -1 -1 1115.790 0.000585977 0.88 0.51 -9.2 ScS 0.99 1.68 7.94 T -1.00 282 -100.00 80.00 -29.200 0.00 0.00 0.22 -5.90 3.90 7.97 0.93 0.98 60.73 50.49 30.30 18.30 0.66 0.00
OBN II 52.254 321.650 100.824 55.115 36.567 24.712 95.212 116.100 6.100 199408082108 -1 -1 1116.840 0.000000181 0.93 0.37 46.8 ScS 0.96 0.83 4.65 T 50.70 187 -100.00 80.00 32.000 0.00 0.00 0.22 47.90 53.50 0.65 0.95 0.99 7.62 25.11 13.50 18.30 -0.26 -0.20
SC03 7B 52.863 137.601 320.232 -16.630 129.317 24.712 95.212 116.100 6.100 199408082108 1 -1 1123.000 0.001667283 0.89 0.72 -12.1 ScS 0.97 2.58 18.39 T -2.30 295 -100.00 80.00 -31.800 0.00 0.00 0.41 -7.90 3.30 11.42 0.82 0.97 69.83 49.25 36.70 18.30 1.01 -0.04
SC03_PPP 7B 52.863 137.601 320.232 -16.630 129.317 24.712 95.212 116.100 6.100 199408082108 -1 -1 1123.000 0.001667283 0.78 0.69 5.5 ScS 1.00 2.18 14.26 T 15.20 294 -100.00 80.00 -14.200 0.00 0.00 0.27 9.60 20.80 11.17 0.88 0.99 40.18 43.88 36.10 18.30 0.97 -0.04
ANTO IU 53.876 302.378 86.373 39.868 32.793 24.712 95.212 116.100 6.100 199408082108 -1 -1 1128.180 0.000000605 0.91 1.25 -1.4 ScS 1.00 0.68 2.68 T 2.50 187 -100.00 80.00 -16.200 0.00 0.00 0.12 -0.30 5.30 0.65 1.00 0.99 7.40 16.98 13.50 18.30 -0.26 -0.35
SC06 7B 54.102 140.654 322.415 -19.144 128.118 24.712 95.212 116.100 6.100 199408082108 1 -1 1131.890 0.000972592 0.80 0.74 28.2 ScS 0.86 1.43 18.99 T 38.00 295 -100.00 80.00 8.500 0.00 0.00 0.35 32.40 43.60 11.42 0.87 0.96 39.24 25.20 36.70 18.30 1.01 -0.07
SC06_PPP 7B 54.102 140.654 322.415 -19.144 128.118 24.712 95.212 116.100 6.100 199408082108 -1 -1 1131.890 0.000972592 0.85 0.63 11.9 ScS 1.00 1.83 6.64 T 20.80 287 -100.00 80.00 -7.900 0.00 0.00 0.25 15.60 26.00 9.32 0.92 0.98 32.81 46.43 32.60 18.30 0.78 -0.07
SC02 7B 54.602 132.003 315.653 -14.886 134.005 24.712 95.212 116.100 6.100 199408082108 1 -1 1135.160 0.001700330 0.79 0.63 2.1 ScS 0.98 2.18 9.84 T 11.90 295 -100.00 80.00 -17.600 0.00 0.00 0.15 6.30 17.50 11.42 0.89 0.99 85.60 34.96 36.70 18.30 1.01 0.01
SC02_PPP 7B 54.602 132.003 315.653 -14.886 134.005 24.712 95.212 116.100 6.100 199408082108 -1 -1 1135.160 0.001700330 0.90 1.26 -14.8 ScS 0.96 2.58 20.71 T -5.00 295 -100.00 80.00 -34.500 0.00 0.00 0.47 -10.60 0.60 11.42 0.81 0.97 44.28 36.50 36.70 18.30 1.01 0.01
SC04 7B 55.375 134.038 317.008 -16.605 133.307 24.712 95.212 116.100 6.100 199408082108 1 -1 1140.810 0.001039905 0.73 0.82 7.6 ScS 0.99 2.83 13.80 T 17.30 294 -100.00 80.00 -12.100 0.00 0.00 0.41 11.80 22.80 11.32 0.82 0.97 68.00 28.56 36.40 18.30 0.99 -0.01
SC04_PPP 7B 55.375 134.038 317.008 -16.605 133.307 24.712 95.212 116.100 6.100 199408082108 -1 -1 1140.810 0.001039905 0.88 1.49 -7.4 ScS 0.95 1.23 19.80 T -0.20 274 -100.00 80.00 -27.600 0.00 0.00 0.81 -4.80 4.40 4.92 0.92 0.54 92.90 17.60 25.80 18.30 0.41 -0.01
LVZ_PPP II 56.359 336.680 107.940 67.898 34.651 24.712 95.212 116.100 6.100 199408082108 -1 -1 1145.940 0.000000287 0.96 0.87 4.2 ScS 1.00 0.83 5.22 T 9.50 187 -100.00 80.00 -9.200 0.00 0.00 0.43 5.90 13.10 0.85 0.99 0.97 24.30 17.57 17.90 18.30 -0.02 -0.05
SC05 7B 57.278 132.281 315.323 -16.967 135.784 24.712 95.212 116.100 6.100 199408082108 1 -1 1154.570 0.001406893 0.73 1.21 17.7 ScS 0.87 2.08 9.98 T 27.40 294 -100.00 80.00 -2.000 0.00 0.00 0.24 21.90 32.90 11.32 0.89 1.00 31.05 41.53 36.40 18.30 0.99 0.00
SC05_PPP 7B 57.278 132.281 315.323 -16.967 135.784 24.712 95.212 116.100 6.100 199408082108 -1 -1 1154.570 0.001406893 0.81 0.83 2.3 ScS 0.99 2.08 14.90 T 11.70 291 -100.00 80.00 -17.400 0.00 0.00 0.34 6.30 17.10 10.47 0.88 0.98 40.31 89.38 34.80 18.30 0.90 0.00
SC08 7B 58.432 140.105 320.967 -22.275 131.367 24.712 95.212 116.100 6.100 199408082108 1 -1 1163.360 0.001037056 0.86 0.37 28.4 ScS 0.86 1.08 10.03 T 38.00 293 -100.00 80.00 8.700 0.00 0.00 0.27 32.50 43.50 11.07 0.91 0.99 29.82 63.64 36.00 18.30 0.97 -0.07
SC08_PPP 7B 58.432 140.105 320.967 -22.275 131.367 24.712 95.212 116.100 6.100 199408082108 -1 -1 1163.360 0.001037056 0.77 0.23 9.6 ScS 0.99 2.58 8.09 T 19.30 294 -100.00 80.00 -10.100 0.00 0.00 0.31 13.80 24.80 11.32 0.85 0.96 72.20 51.43 36.40 18.30 0.99 -0.07
KEV IU 59.519 337.975 101.500 69.757 27.003 24.712 95.212 116.100 6.100 199408082108 1 -1 1168.970 0.000000155 0.89 0.34 -5.1 ScS 1.00 0.68 2.15 T -1.20 187 -100.00 80.00 -19.900 0.00 0.00 0.16 -4.00 1.60 0.65 1.00 0.99 7.20 29.43 13.50 18.30 -0.26 -0.04
KEV_PPP IU 59.519 337.975 101.500 69.757 27.003 24.712 95.212 116.100 6.100 199408082108 -1 -1 1168.970 0.000000155 0.90 0.43 -1.2 ScS 0.94 0.93 9.96 T 4.60 187 -100.00 80.00 -14.100 0.00 0.00 0.59 0.50 8.70 0.95 0.94 0.93 44.82 39.49 19.90 18.30 0.09 -0.04
PMG GE 60.942 117.277 304.992 -9.409 147.154 24.712 95.212 116.100 6.100 199408082108 1 -1 1181.180 0.000000382 0.94 1.46 25.6 ScS 0.95 0.83 3.01 T 30.90 187 -100.00 80.00 12.200 0.00 0.00 0.08 27.30 34.50 0.85 1.00 1.00 14.28 13.22 17.90 18.30 -0.02 0.15
HALE XD 62.584 249.464 58.793 -5.302 38.617 24.712 95.212 116.100 6.100 199408082108 -1 -1 1193.330 895232245760.000000000 0.61 1.50 -6.3 ScS 0.88 3.48 11.93 T 3.50 295 -100.00 80.00 -26.000 0.00 0.00 0.29 -2.10 9.10 11.42 0.70 0.99 46.45 31.46 36.70 18.30 1.01 -0.38
LONG XD 62.945 253.036 60.561 -2.725 36.698 24.712 95.212 116.100 6.100 199408082108 -1 -1 1195.920 748714721280.000000000 0.58 1.37 0.4 ScS 0.85 4.67 26.71 T 10.20 295 -100.00 80.00 -19.300 0.00 0.00 0.58 4.60 15.80 11.42 0.48 0.84 105.51 34.64 36.70 18.30 1.01 -0.39
KOMO XD 63.476 251.944 60.068 -3.842 36.719 24.712 95.212 116.100 6.100 199408082108 -1 -1 1200.030 970383687680.000000000 0.62 1.75 -3.7 ScS 0.90 4.22 7.17 T 6.10 295 -100.00 80.00 -23.400 0.00 0.00 0.29 0.50 11.70 11.42 0.67 0.94 52.86 30.88 36.70 18.30 1.01 -0.38
KIBE XD 63.596 250.048 59.163 -5.378 37.476 24.712 95.212 116.100 6.100 199408082108 -1 -1 1201.020 973298728960.000000000 0.54 1.81 -4.1 ScS 0.83 3.82 13.49 T 5.70 295 -100.00 80.00 -23.800 0.00 0.00 0.37 0.10 11.30 11.42 0.61 0.99 48.48 42.87 36.70 18.30 1.01 -0.38
MORC GE 63.740 315.071 82.204 49.777 17.543 24.712 95.212 116.100 6.100 199408082108 -1 -1 1200.610 0.000001874 0.86 1.34 31.3 ScS 0.86 1.08 11.54 T 39.90 285 -100.00 80.00 11.400 0.00 0.00 0.36 34.80 45.00 8.82 0.91 0.96 41.69 26.50 31.70 18.30 0.73 -0.27
TARA XD 64.108 252.288 60.267 -3.889 36.016 24.712 95.212 116.100 6.100 199408082108 -1 -1 1204.850 1148873867264.000000000 0.84 2.00 -4.7 ScS 0.98 1.73 4.15 T 4.30 288 -100.00 80.00 -24.500 0.00 0.00 0.10 -0.90 9.50 9.82 0.93 1.00 37.63 9.02 33.50 18.30 0.83 -0.38
DPC CZ 64.380 315.826 81.669 50.358 16.411 24.712 95.212 116.100 6.100 199408082108 -1 -1 1205.480 0.000000087 0.96 1.96 -22.6 ScS 0.88 0.33 109.38 T -15.60 187 -100.00 80.00 -34.300 0.00 0.00 2.02 -20.50 -10.70 1.15 0.98 0.97 116.85 42.34 24.00 18.30 0.31 -0.27
KOND XD 64.800 251.441 59.918 -4.904 35.797 24.712 95.212 116.100 6.100 199408082108 -1 -1 1210.190 579715727360.000000000 0.96 0.64 0.8 ScS 1.00 0.83 3.68 T 6.10 187 -100.00 80.00 -12.600 0.00 0.00 0.74 2.50 9.70 0.85 1.00 0.94 100.98 23.72 17.90 18.30 -0.02 -0.38
BASO XD 65.082 252.353 60.358 -4.324 35.138 24.712 95.212 116.100 6.100 199408082108 -1 -1 1212.330 1763887022080.000000000 0.81 3.42 -0.7 ScS 0.92 1.68 7.01 T 7.50 282 -100.00 80.00 -20.700 0.20 0.00 0.29 2.50 12.50 7.82 0.84 0.97 65.39 13.50 30.00 18.30 0.64 -0.38
MTOR XD 65.314 251.330 59.907 -5.251 35.401 24.712 95.212 116.100 6.100 199408082108 -1 -1 1214.160 1453939752960.000000000 0.93 2.07 0.1 ScS 0.99 1.33 3.40 T 7.50 276 -100.00 80.00 -20.100 0.00 0.00 0.07 2.90 12.10 5.92 0.95 0.99 26.22 20.69 27.10 18.30 0.48 -0.38
SING XD 65.590 252.273 60.356 -4.640 34.731 24.712 95.212 116.100 6.100 199408082108 -1 -1 1216.260 1224359280640.000000000 0.75 1.00 26.9 ScS 0.77 1.58 21.91 T 36.70 295 -100.00 80.00 7.200 0.00 0.00 0.53 31.10 42.30 11.42 0.74 0.93 83.68 52.40 36.70 18.30 1.01 -0.38
BRG GR 65.848 316.663 80.122 50.875 13.947 24.712 95.212 116.100 6.100 199408082108 -1 -1 1216.720 0.000000369 0.96 4.74 -18.3 ScS 0.93 0.43 77.08 T -12.50 187 -100.00 80.00 -31.200 0.20 0.00 1.60 -16.60 -8.40 0.95 0.99 0.95 16.33 111.74 19.90 18.30 0.09 -0.26
BRNL GR 65.947 318.410 80.374 52.428 13.358 24.712 95.212 116.100 6.100 199408082108 -1 -1 1217.460 0.000000608 0.94 4.85 -19.9 ScS 0.94 0.43 54.47 T -13.50 187 -100.00 80.00 -32.200 0.20 0.00 1.07 -18.00 -9.00 1.05 0.99 0.90 15.09 87.42 22.00 18.30 0.20 -0.25
MBWE XD 66.082 252.178 60.349 -4.961 34.346 24.712 95.212 116.100 6.100 199408082108 -1 -1 1220.060 12207689564160.000000000 0.88 6.20 -2.8 ScS 0.98 1.58 3.86 T 5.70 284 -100.00 80.00 -22.700 0.70 0.00 0.18 0.70 10.70 8.67 0.94 0.99 22.70 18.12 31.40 18.30 0.72 -0.38
CLL GR 66.358 317.244 79.624 51.308 13.003 24.712 95.212 116.100 6.100 199408082108 -1 -1 1220.640 0.000000447 0.93 4.77 -16.6 ScS 0.96 0.93 43.13 T -10.80 187 -100.00 80.00 -29.500 0.50 0.00 0.97 -14.90 -6.70 0.95 1.00 0.93 21.69 82.35 19.90 18.30 0.09 -0.26
KONO IU 66.830 326.581 80.534 59.649 9.598 24.712 95.212 116.100 6.100 199408082108 -1 -1 1224.230 0.000000333 0.88 4.20 -14.8 ScS 0.95 0.98 82.35 T -8.40 187 -100.00 80.00 -27.100 0.20 0.00 1.44 -12.90 -3.90 1.05 1.00 0.98 6.19 118.26 22.00 18.30 0.20 -0.17
MITU XD 66.855 251.339 60.042 -6.019 34.056 24.712 95.212 116.100 6.100 199408082108 -1 -1 1226.100 1840586424320.000000000 0.63 2.66 8.5 ScS 0.68 3.72 7.71 T 15.60 273 -100.00 80.00 -11.700 0.20 0.00 0.32 11.10 20.10 4.72 0.63 0.97 71.38 24.47 25.50 18.30 0.39 -0.38
PUGE XD 66.970 253.031 60.786 -4.715 33.184 24.712 95.212 116.100 6.100 199408082108 -1 -1 1226.930 1195817041920.000000000 0.79 3.05 6.1 ScS 0.99 2.08 14.30 T 15.60 292 -100.00 80.00 -13.600 0.20 0.00 0.35 10.10 21.10 10.72 0.88 0.99 90.26 8.74 35.20 18.30 0.92 -0.38
MOX GR 67.345 316.719 78.344 50.646 11.616 24.712 95.212 116.100 6.100 199408082108 -1 -1 1228.270 0.000000740 0.51 4.27 -11.2 ScS 0.99 0.93 4.63 T -5.40 187 -100.00 80.00 -24.100 0.50 0.00 0.21 -9.50 -1.30 0.95 1.00 0.95 18.34 21.26 19.90 18.30 0.09 -0.26
GRB1 GR 67.582 315.383 77.859 49.391 11.652 24.712 95.212 116.100 6.100 199408082108 -1 -1 1230.120 0.000001086 0.71 5.69 -8.4 ScS 0.99 0.93 6.88 T -2.60 187 -100.00 80.00 -21.300 0.70 0.00 0.27 -6.70 1.50 0.95 1.00 0.92 15.09 33.45 19.90 18.30 0.09 -0.27
GRC1 GR 67.749 314.985 77.609 48.996 11.521 24.712 95.212 116.100 6.100 199408082108 -1 -1 1231.430 0.000001028 0.72 5.54 -8.2 ScS 1.00 0.93 4.18 T -2.40 187 -100.00 80.00 -21.100 0.70 0.00 0.23 -6.50 1.70 0.95 1.00 0.95 16.53 34.04 19.90 18.30 0.09 -0.28
RUNG XD 67.774 250.774 59.884 -6.937 33.518 24.712 95.212 116.100 6.100 199408082108 -1 -1 1233.300 641183252480.000000000 0.55 2.09 37.6 ScS 0.59 1.48 20.90 T 44.40 271 -100.00 80.00 17.300 0.00 0.00 0.88 40.00 48.80 3.42 0.95 0.53 97.83 29.13 24.00 18.30 0.31 -0.38
GRA1 GR 67.792 315.765 77.677 49.692 11.222 24.712 95.212 116.100 6.100 199408082108 -1 -1 1231.750 0.000000962 0.73 6.46 -7.6 ScS 0.99 0.98 3.69 T -1.80 187 -100.00 80.00 -20.500 0.70 0.00 0.21 -5.90 2.30 0.95 1.00 0.97 10.56 34.82 19.90 18.30 0.09 -0.27
HAM GR 67.795 319.939 78.242 53.465 9.925 24.712 95.212 116.100 6.100 199408082108 -1 -1 1231.740 0.000001626 0.65 3.39 -6.5 ScS 0.99 0.83 4.40 T -1.90 187 -100.00 80.00 -20.600 0.20 0.00 0.31 -5.10 1.30 0.75 1.00 0.93 16.64 24.29 15.70 18.30 -0.14 -0.23
CLZ GR 67.863 318.161 77.927 51.843 10.374 24.712 95.212 116.100 6.100 199408082108 -1 -1 1232.280 0.000000846 0.73 4.42 -9.7 ScS 0.99 0.93 4.91 T -3.90 187 -100.00 80.00 -22.600 0.50 0.00 0.23 -8.00 0.20 0.95 1.00 0.94 14.29 29.33 19.90 18.30 0.09 -0.25
AQU MN 67.968 307.676 76.197 42.354 13.405 24.712 95.212 116.100 6.100 199408082108 -1 -1 1233.200 0.000000784 0.70 3.89 -8.7 ScS 1.00 0.83 2.27 T -3.40 187 -100.00 80.00 -22.100 0.20 0.00 0.12 -7.00 0.20 0.85 1.00 0.99 5.55 18.52 17.90 18.30 -0.02 -0.33
FUR GR 68.090 314.146 77.111 48.164 11.277 24.712 95.212 116.100 6.100 199408082108 -1 -1 1234.090 0.000000868 0.70 6.07 -8.2 ScS 0.99 0.98 6.60 T -2.40 187 -100.00 80.00 -21.100 0.70 0.00 0.32 -6.50 1.70 0.95 0.99 0.91 17.86 27.23 19.90 18.30 0.09 -0.28
URAM XD 68.109 253.258 60.966 -5.088 32.083 24.712 95.212 116.100 6.100 199408082108 -1 -1 1235.820 669526261760.000000000 0.73 1.59 6.4 ScS 0.91 2.18 24.66 T 16.00 293 -100.00 80.00 -13.300 0.00 0.00 0.47 10.50 21.50 10.92 0.79 0.77 160.64 57.89 35.60 18.30 0.95 -0.38
MTAN XD 68.429 249.983 59.614 -7.907 33.320 24.712 95.212 116.100 6.100 199408082108 -1 -1 1238.460 1259979407360.000000000 0.55 2.83 57.3 ScS 0.60 1.48 126.03 T 67.10 295 -100.00 80.00 37.600 0.00 0.00 1.95 61.50 72.70 11.42 0.30 0.98 175.75 86.06 36.70 18.30 1.01 -0.38
SSB G 73.328 312.526 71.683 45.279 4.542 24.712 95.212 116.100 6.100 199408082108 -1 -1 1275.350 0.001969675 0.90 0.79 2.8 ScS 0.96 0.68 6.97 T 6.70 187 -100.00 80.00 -12.000 0.00 0.00 0.32 3.90 9.50 0.65 0.96 0.94 20.62 24.74 13.50 18.30 -0.26 -0.30
CAN G 78.457 137.670 311.501 -35.321 148.999 24.712 95.212 116.100 6.100 199408082108 1 -1 1319.840 0.001138810 0.76 1.28 -9.9 ScS 0.98 0.48 7.70 T -7.10 187 -100.00 80.00 -25.800 0.00 0.00 0.67 -9.10 -5.10 0.45 1.00 0.96 15.71 29.99 9.50 18.30 -0.48 -0.06
CAN_PPP G 78.457 137.670 311.501 -35.321 148.999 24.712 95.212 116.100 6.100 199408082108 -1 -1 1319.840 0.001138810 0.66 1.40 -7.3 ScS 1.00 0.73 4.29 T -2.70 187 -100.00 80.00 -21.400 0.00 0.00 0.51 -5.90 0.50 0.75 1.00 0.95 41.98 24.87 15.70 18.30 -0.14 -0.06
TAM G 80.518 290.672 67.231 22.791 5.527 24.712 95.212 116.100 6.100 199408082108 -1 -1 1333.930 0.006893931 0.77 2.58 32.0 ScS 0.93 0.48 2.89 T 37.30 187 -100.00 80.00 18.600 0.00 0.00 0.20 33.70 40.90 0.85 1.00 0.99 16.19 20.08 17.90 18.30 -0.02 -0.40
CRZF G 80.957 208.737 39.212 -46.430 51.861 24.712 95.212 116.100 6.100 199408082108 -1 -1 1340.630 0.005335147 0.94 2.37 11.2 ScS 0.99 0.68 4.83 T 15.80 187 -100.00 80.00 -2.900 0.20 0.00 0.51 12.60 19.00 0.75 0.99 0.98 30.01 9.92 15.70 18.30 -0.14 -0.30
PAB IU 81.558 309.571 65.050 39.545 -4.350 24.712 95.212 116.100 6.100 199408082108 -1 -1 1341.860 0.000000474 0.75 10.78 35.0 ScS 0.91 0.43 8.29 T 40.80 187 -100.00 80.00 22.100 0.50 0.00 0.26 36.70 44.90 0.95 0.99 0.96 8.72 31.56 19.90 18.30 0.09 -0.32
LVZ II 56.359 336.680 107.940 67.898 34.651 24.712 95.212 116.100 6.100 199408082108 1 1 1145.940 0.000000287 0.91 0.52 0.0 ScS 1.00 0.68 1.60 T 3.90 187 -100.00 80.00 -14.800 0.00 0.00 0.16 1.10 6.70 0.65 1.00 0.99 12.63 34.81 13.50 18.30 -0.26 -0.05
MIN BK 106.760 28.578 325.304 40.346 -121.607 24.712 95.212 116.100 6.100 199408082108 1 -1 1550.490 0.000000224 0.85 0.93 -16.7 Sdiff 0.97 2.68 16.26 T -6.90 295 -100.00 80.00 -36.400 0.00 0.00 0.38 -12.50 -1.30 11.42 0.81 0.98 51.46 36.52 36.70 20.70 0.77 0.55
MHC BK 109.202 30.410 324.716 37.342 -121.643 24.712 95.212 116.100 6.100 199408082108 1 -1 1570.960 0.000000073 0.83 1.11 2.1 Sdiff 1.00 0.48 1.85 T 4.90 187 -100.00 80.00 -13.800 0.00 0.00 0.80 2.90 6.90 0.45 1.00 0.94 33.35 65.44 9.50 20.70 -0.54 0.57
SAO BK 109.763 30.628 324.760 36.764 -121.447 24.712 95.212 116.100 6.100 199408082108 1 -1 1575.660 0.000000225 0.85 2.15 -3.6 Sdiff 0.94 2.08 10.26 T 3.60 274 -100.00 80.00 -23.800 0.00 0.00 0.51 -1.00 8.20 4.82 0.83 0.72 61.07 8.32 25.60 20.70 0.24 0.57
SCZ G 109.919 30.699 324.762 36.598 -121.403 24.712 95.212 116.100 6.100 199408082108 1 -1 1576.970 0.007932559 0.98 1.14 -3.8 Sdiff 0.99 0.93 3.11 T 1.50 187 -100.00 80.00 -17.200 0.00 0.00 0.16 -2.10 5.10 0.85 1.00 0.98 35.85 62.59 17.90 20.70 -0.14 0.57
PKD1 BK 110.950 30.439 325.428 35.889 -120.426 24.712 95.212 116.100 6.100 199408082108 1 -1 1585.590 0.000000055 0.91 0.36 17.8 Sdiff 0.94 0.73 10.15 T 22.40 187 -100.00 80.00 3.700 0.00 0.00 0.52 19.20 25.60 0.75 0.99 0.96 48.94 34.72 15.70 20.70 -0.24 0.57
ISA CI 112.021 29.157 327.034 35.663 -118.474 24.712 95.212 116.100 6.100 199408082108 1 -1 1594.500 0.000000202 0.86 2.67 -5.1 Sdiff 0.94 1.58 3.16 T 3.90 288 -100.00 80.00 -24.900 0.20 0.00 0.15 -1.40 9.20 9.67 0.90 0.99 53.45 17.75 33.20 20.70 0.60 0.56
SBC CI 112.472 30.802 325.702 34.441 -119.715 24.712 95.212 116.100 6.100 199408082108 1 -1 1598.330 0.000000558 0.83 0.80 1.3 Sdiff 0.90 4.82 23.41 T 8.50 274 -100.00 80.00 -18.900 0.00 0.00 0.73 3.90 13.10 4.82 0.84 0.53 74.83 28.28 25.60 20.70 0.24 0.57
GSC CI 113.052 28.119 328.396 35.302 -116.806 24.712 95.212 116.100 6.100 199408082108 1 -1 1603.110 0.000000271 0.86 1.52 2.0 Sdiff 0.89 1.18 22.94 T 9.40 276 -100.00 80.00 -18.200 0.00 0.00 0.65 4.80 14.00 5.92 0.87 0.64 75.74 15.78 27.10 20.70 0.31 0.55
PAS CI 113.423 29.822 326.949 34.148 -118.171 24.712 95.212 116.100 6.100 199408082108 1 -1 1606.260 0.000000137 0.79 2.53 0.4 Sdiff 0.96 0.48 11.34 T 3.20 187 -100.00 80.00 -15.500 0.20 0.00 0.50 1.20 5.20 0.45 0.96 0.85 5.17 37.12 9.50 20.70 -0.54 0.56
SNCC CI 113.544 31.389 325.578 33.248 -119.524 24.712 95.212 116.100 6.100 199408082108 1 -1 1607.320 0.000000263 0.66 1.90 10.5 Sdiff 0.82 5.92 18.68 T 16.60 267 -100.00 80.00 -10.100 0.00 0.00 0.65 12.30 20.90 0.07 0.59 0.58 62.48 62.30 21.00 20.70 0.01 0.58
NEE CI 114.388 26.682 330.238 34.823 -114.596 24.712 95.212 116.100 6.100 199408082108 1 -1 1614.240 0.000000788 0.79 0.54 -9.3 Sdiff 0.97 4.82 24.10 T 0.50 295 -100.00 80.00 -29.000 0.00 0.00 0.61 -5.10 6.10 11.42 0.59 0.99 102.27 26.31 36.70 20.70 0.77 0.54
BLSY XF 115.045 29.555 327.770 32.911 -116.879 24.712 95.212 116.100 6.100 199408082108 1 -1 1619.830 5288.828125000 0.73 1.59 -4.4 Sdiff 0.97 5.17 23.74 T 5.40 295 -100.00 80.00 -24.100 0.00 0.00 0.67 -0.20 11.00 11.42 0.88 0.56 127.07 17.85 36.70 20.70 0.77 0.56
ALPN XF 115.137 29.477 327.873 32.871 -116.749 24.712 95.212 116.100 6.100 199408082108 1 -1 1620.600 46.315612793 0.70 0.75 5.3 Sdiff 0.89 2.58 22.34 T 13.20 279 -100.00 80.00 -14.700 0.00 0.00 0.64 8.40 18.00 7.07 0.75 0.77 70.72 77.97 28.80 20.70 0.39 0.56
HONY XF 115.158 29.375 327.974 32.902 -116.643 24.712 95.212 116.100 6.100 199408082108 1 -1 1620.770 3396.015625000 0.79 1.62 -26.3 Sdiff 0.95 4.82 25.86 T -16.50 295 -100.00 80.00 -46.000 0.00 0.00 0.63 -22.10 -10.90 11.42 0.62 0.99 95.32 28.07 36.70 20.70 0.77 0.56
PINE XF 115.270 29.326 328.057 32.831 -116.527 24.712 95.212 116.100 6.100 199408082108 1 -1 1621.710 14011.875000000 0.69 0.98 11.3 Sdiff 0.91 4.17 26.66 T 21.10 295 -100.00 80.00 -8.400 0.00 0.00 0.65 15.50 26.70 11.42 0.59 0.98 95.33 31.04 36.70 20.70 0.77 0.56
LGNA XF 115.316 29.234 328.157 32.835 -116.415 24.712 95.212 116.100 6.100 199408082108 1 -1 1622.090 5512.851562500 0.67 1.95 17.1 Sdiff 0.79 2.08 27.23 T 26.90 295 -100.00 80.00 -2.600 0.00 0.00 0.66 21.30 32.50 11.42 0.61 0.98 96.73 46.05 36.70 20.70 0.77 0.56
BLVD XF 115.484 29.180 328.264 32.718 -116.260 24.712 95.212 116.100 6.100 199408082108 1 -1 1623.490 215040.000000000 0.83 3.85 -22.3 Sdiff 0.94 1.98 22.48 T -12.70 293 -100.00 80.00 -42.000 0.20 0.00 0.68 -18.20 -7.20 10.92 0.88 0.56 126.01 41.26 35.60 20.70 0.72 0.56
MICA XF 115.604 29.105 328.373 32.651 -116.117 24.712 95.212 116.100 6.100 199408082108 1 -1 1624.500 14171.391601562 0.62 2.47 16.0 Sdiff 0.78 2.33 27.80 T 25.80 295 -100.00 80.00 -3.700 0.00 0.00 0.69 20.20 31.40 11.42 0.59 0.95 107.68 38.75 36.70 20.70 0.77 0.56
UNM G 134.036 19.054 341.675 19.330 -99.178 24.712 95.212 116.100 6.100 199408082108 1 -1 1778.810 0.002587168 0.76 1.30 11.5 Sdiff 0.93 0.43 56.57 T 24.80 187 -100.00 80.00 6.100 0.00 0.00 0.96 15.20 34.40 2.25 0.86 0.87 99.31 53.13 46.40 20.70 1.24 0.46
